rule_type,feature_1,threshold_1,feature_2,threshold_2,precision,recall,f1,balanced_accuracy,tn,fp,fn,tp
and,n_conf_ge_70,30,n_t21_ge_350,20.0,0.7728813559322034,0.3990665110851809,0.5263562908811081,0.647406699525993,1727,201,1030,684
and,n_conf_ge_70,31,n_t21_ge_350,20.0,0.7728813559322034,0.3990665110851809,0.5263562908811081,0.647406699525993,1727,201,1030,684
single,n_conf_ge_80,60,,,0.7420382165605095,0.40781796966161027,0.526355421686747,0.640890312631635,1685,243,1015,699
single,n_fire_pixels_label,142,,,0.6473594548551959,0.44340723453908987,0.5263157894736842,0.6143384720413292,1514,414,954,760
and,n_both_conf70_t21350,20,n_fire_pixels_label,28.0,0.7720090293453724,0.3990665110851809,0.5261538461538462,0.6471473634264079,1726,202,1030,684
and,n_both_conf70_t21350,20,n_fire_pixels_label,29.0,0.7720090293453724,0.3990665110851809,0.5261538461538462,0.6471473634264079,1726,202,1030,684
single,n_fire_pixels_label,143,,,0.6497854077253219,0.44165694282380397,0.5258770406391108,0.6150193427811965,1520,408,957,757
and,n_conf_ge_70,32,n_t21_ge_350,20.0,0.7726244343891403,0.3984830805134189,0.5257890685142417,0.6471149842401119,1727,201,1031,683
and,n_conf_ge_70,33,n_t21_ge_350,20.0,0.7726244343891403,0.3984830805134189,0.5257890685142417,0.6471149842401119,1727,201,1031,683
and,n_both_conf70_t21350,20,n_fire_pixels_label,30.0,0.7726244343891403,0.3984830805134189,0.5257890685142417,0.6471149842401119,1727,201,1031,683
and,n_both_conf70_t21350,20,n_fire_pixels_label,31.0,0.7726244343891403,0.3984830805134189,0.5257890685142417,0.6471149842401119,1727,201,1031,683
and,n_both_conf70_t21350,20,n_fire_pixels_label,32.0,0.7726244343891403,0.3984830805134189,0.5257890685142417,0.6471149842401119,1727,201,1031,683
and,n_both_conf70_t21350,20,n_fire_pixels_label,33.0,0.7726244343891403,0.3984830805134189,0.5257890685142417,0.6471149842401119,1727,201,1031,683
and,n_both_conf70_t21350,20,n_fire_pixels_label,34.0,0.7726244343891403,0.3984830805134189,0.5257890685142417,0.6471149842401119,1727,201,1031,683
and,n_both_conf70_t21350,20,n_fire_pixels_label,35.0,0.7726244343891403,0.3984830805134189,0.5257890685142417,0.6471149842401119,1727,201,1031,683
and,n_both_conf70_t21350,20,n_fire_pixels_label,36.0,0.7726244343891403,0.3984830805134189,0.5257890685142417,0.6471149842401119,1727,201,1031,683
and,n_both_conf70_t21350,20,n_fire_pixels_label,37.0,0.7726244343891403,0.3984830805134189,0.5257890685142417,0.6471149842401119,1727,201,1031,683
and,n_both_conf70_t21350,20,n_fire_pixels_label,38.0,0.7726244343891403,0.3984830805134189,0.5257890685142417,0.6471149842401119,1727,201,1031,683
and,n_both_conf70_t21350,20,n_fire_pixels_label,39.0,0.7726244343891403,0.3984830805134189,0.5257890685142417,0.6471149842401119,1727,201,1031,683
and,n_conf_ge_70,43,n_t21_ge_350,19.0,0.7741203178206584,0.39789964994165694,0.525626204238921,0.6473419411534012,1729,199,1032,682
single,n_conf_ge_50,124,,,0.6587510993843447,0.4369894982497083,0.5254296737986671,0.61787234248585,1540,388,965,749
single,n_conf_ge_80,61,,,0.7478448275862069,0.4049008168028005,0.5253595760787282,0.6417657610984957,1694,234,1020,694
single,n_conf_ge_30,135,,,0.6393305439330544,0.4457409568261377,0.5252664145754555,0.611096619491907,1497,431,950,764
and,n_both_conf70_t21350,20,n_fire_pixels_label,40.0,0.7723669309173273,0.39789964994165694,0.5252214093184444,0.646823268954231,1727,201,1032,682
and,n_conf_ge_70,44,n_t21_ge_350,19.0,0.7738636363636363,0.397316219369895,0.5250578257517348,0.6470502258675201,1729,199,1033,681
single,n_conf_ge_60,110,,,0.6841611996251171,0.425904317386231,0.5249910104279036,0.6255558931329495,1591,337,984,730
and,n_conf_ge_70,34,n_t21_ge_350,20.0,0.7729852440408627,0.397316219369895,0.5248554913294797,0.6467908897679351,1728,200,1033,681
and,n_conf_ge_70,35,n_t21_ge_350,20.0,0.7729852440408627,0.397316219369895,0.5248554913294797,0.6467908897679351,1728,200,1033,681
and,n_conf_ge_70,36,n_t21_ge_350,20.0,0.7729852440408627,0.397316219369895,0.5248554913294797,0.6467908897679351,1728,200,1033,681
single,n_conf_ge_30,136,,,0.6403361344537815,0.44457409568261375,0.5247933884297521,0.6112911972189002,1500,428,952,762
single,n_conf_ge_70,89,,,0.7157258064516129,0.41423570595099185,0.524759793052476,0.6339850728925084,1646,282,1004,710
and,n_both_conf70_t21350,20,n_fire_pixels_label,41.0,0.7721088435374149,0.397316219369895,0.524653312788906,0.64653155366835,1727,201,1033,681
and,n_both_conf70_t21350,20,n_fire_pixels_label,42.0,0.7721088435374149,0.397316219369895,0.524653312788906,0.64653155366835,1727,201,1033,681
single,n_fire_pixels_label,144,,,0.6508210890233362,0.4393232205367561,0.5245559038662487,0.6148898260360129,1524,404,961,753
and,n_conf_ge_70,45,n_t21_ge_350,19.0,0.7736063708759955,0.396732788798133,0.5244890088700347,0.6467585105816391,1729,199,1034,680
and,n_both_conf70_t21350,20,n_fire_pixels_label,47.0,0.7736063708759955,0.396732788798133,0.5244890088700347,0.6467585105816391,1729,199,1034,680
and,n_conf_ge_70,37,n_t21_ge_350,20.0,0.7727272727272727,0.396732788798133,0.5242868157286045,0.6464991744820541,1728,200,1034,680
and,n_both_conf70_t21350,20,n_fire_pixels_label,44.0,0.7727272727272727,0.396732788798133,0.5242868157286045,0.6464991744820541,1728,200,1034,680
and,n_both_conf70_t21350,20,n_fire_pixels_label,45.0,0.7727272727272727,0.396732788798133,0.5242868157286045,0.6464991744820541,1728,200,1034,680
and,n_both_conf70_t21350,20,n_fire_pixels_label,46.0,0.7727272727272727,0.396732788798133,0.5242868157286045,0.6464991744820541,1728,200,1034,680
and,n_both_conf70_t21350,20,n_fire_pixels_label,50.0,0.774230330672748,0.39614935822637104,0.5241219606329602,0.6467261313953432,1730,198,1035,679
and,n_both_conf70_t21350,20,n_fire_pixels_label,43.0,0.771850170261067,0.396732788798133,0.5240847784200385,0.646239838382469,1727,201,1034,680
single,n_t21_ge_325,75,,,0.7830626450116009,0.3938156359393232,0.5240683229813664,0.648411967347255,1741,187,1039,675
single,n_t21_ge_350,21,,,0.7781609195402299,0.39498249708284716,0.5239938080495357,0.6474393813215066,1735,193,1037,677
and,n_conf_ge_70,1,n_t21_ge_350,21.0,0.7781609195402299,0.39498249708284716,0.5239938080495357,0.6474393813215066,1735,193,1037,677
and,n_conf_ge_70,2,n_t21_ge_350,21.0,0.7781609195402299,0.39498249708284716,0.5239938080495357,0.6474393813215066,1735,193,1037,677
and,n_conf_ge_70,3,n_t21_ge_350,21.0,0.7781609195402299,0.39498249708284716,0.5239938080495357,0.6474393813215066,1735,193,1037,677
and,n_conf_ge_70,4,n_t21_ge_350,21.0,0.7781609195402299,0.39498249708284716,0.5239938080495357,0.6474393813215066,1735,193,1037,677
and,n_conf_ge_70,5,n_t21_ge_350,21.0,0.7781609195402299,0.39498249708284716,0.5239938080495357,0.6474393813215066,1735,193,1037,677
and,n_conf_ge_70,6,n_t21_ge_350,21.0,0.7781609195402299,0.39498249708284716,0.5239938080495357,0.6474393813215066,1735,193,1037,677
and,n_conf_ge_70,7,n_t21_ge_350,21.0,0.7781609195402299,0.39498249708284716,0.5239938080495357,0.6474393813215066,1735,193,1037,677
and,n_conf_ge_70,8,n_t21_ge_350,21.0,0.7781609195402299,0.39498249708284716,0.5239938080495357,0.6474393813215066,1735,193,1037,677
and,n_conf_ge_70,9,n_t21_ge_350,21.0,0.7781609195402299,0.39498249708284716,0.5239938080495357,0.6474393813215066,1735,193,1037,677
and,n_conf_ge_70,10,n_t21_ge_350,21.0,0.7781609195402299,0.39498249708284716,0.5239938080495357,0.6474393813215066,1735,193,1037,677
and,n_conf_ge_70,11,n_t21_ge_350,21.0,0.7781609195402299,0.39498249708284716,0.5239938080495357,0.6474393813215066,1735,193,1037,677
and,n_conf_ge_70,12,n_t21_ge_350,21.0,0.7781609195402299,0.39498249708284716,0.5239938080495357,0.6474393813215066,1735,193,1037,677
and,n_conf_ge_70,13,n_t21_ge_350,21.0,0.7781609195402299,0.39498249708284716,0.5239938080495357,0.6474393813215066,1735,193,1037,677
and,n_conf_ge_70,14,n_t21_ge_350,21.0,0.7781609195402299,0.39498249708284716,0.5239938080495357,0.6474393813215066,1735,193,1037,677
and,n_conf_ge_70,15,n_t21_ge_350,21.0,0.7781609195402299,0.39498249708284716,0.5239938080495357,0.6474393813215066,1735,193,1037,677
and,n_conf_ge_70,16,n_t21_ge_350,21.0,0.7781609195402299,0.39498249708284716,0.5239938080495357,0.6474393813215066,1735,193,1037,677
and,n_conf_ge_70,17,n_t21_ge_350,21.0,0.7781609195402299,0.39498249708284716,0.5239938080495357,0.6474393813215066,1735,193,1037,677
and,n_conf_ge_70,18,n_t21_ge_350,21.0,0.7781609195402299,0.39498249708284716,0.5239938080495357,0.6474393813215066,1735,193,1037,677
and,n_conf_ge_70,19,n_t21_ge_350,21.0,0.7781609195402299,0.39498249708284716,0.5239938080495357,0.6474393813215066,1735,193,1037,677
and,n_conf_ge_70,20,n_t21_ge_350,21.0,0.7781609195402299,0.39498249708284716,0.5239938080495357,0.6474393813215066,1735,193,1037,677
and,n_conf_ge_70,21,n_t21_ge_350,21.0,0.7781609195402299,0.39498249708284716,0.5239938080495357,0.6474393813215066,1735,193,1037,677
and,n_conf_ge_70,22,n_t21_ge_350,21.0,0.7781609195402299,0.39498249708284716,0.5239938080495357,0.6474393813215066,1735,193,1037,677
and,n_conf_ge_70,23,n_t21_ge_350,21.0,0.7781609195402299,0.39498249708284716,0.5239938080495357,0.6474393813215066,1735,193,1037,677
and,n_conf_ge_70,24,n_t21_ge_350,21.0,0.7781609195402299,0.39498249708284716,0.5239938080495357,0.6474393813215066,1735,193,1037,677
and,n_conf_ge_70,25,n_t21_ge_350,21.0,0.7781609195402299,0.39498249708284716,0.5239938080495357,0.6474393813215066,1735,193,1037,677
and,n_conf_ge_70,26,n_t21_ge_350,21.0,0.7781609195402299,0.39498249708284716,0.5239938080495357,0.6474393813215066,1735,193,1037,677
and,n_conf_ge_70,27,n_t21_ge_350,21.0,0.7781609195402299,0.39498249708284716,0.5239938080495357,0.6474393813215066,1735,193,1037,677
and,n_both_conf70_t21350,20,n_fire_pixels_label,48.0,0.7733485193621867,0.39614935822637104,0.5239197530864198,0.6464667952957581,1729,199,1035,679
and,n_both_conf70_t21350,20,n_fire_pixels_label,49.0,0.7733485193621867,0.39614935822637104,0.5239197530864198,0.6464667952957581,1729,199,1035,679
and,n_conf_ge_70,47,n_t21_ge_350,19.0,0.7748571428571429,0.39556592765460913,0.5237543453070683,0.6466937522090473,1731,197,1036,678
single,n_fire_pixels_label,145,,,0.6516072980017377,0.43757292882147025,0.5235602094240838,0.6147926884771251,1527,401,964,750
single,n_both_conf70_t21350,21,,,0.7779056386651323,0.3943990665110852,0.5234223770809137,0.6471476660356256,1735,193,1038,676
and,n_conf_ge_70,28,n_t21_ge_350,21.0,0.7779056386651323,0.3943990665110852,0.5234223770809137,0.6471476660356256,1735,193,1038,676
and,n_conf_ge_70,29,n_t21_ge_350,21.0,0.7779056386651323,0.3943990665110852,0.5234223770809137,0.6471476660356256,1735,193,1038,676
and,n_both_conf70_t21350,21,n_fire_pixels_label,1.0,0.7779056386651323,0.3943990665110852,0.5234223770809137,0.6471476660356256,1735,193,1038,676
and,n_both_conf70_t21350,21,n_fire_pixels_label,2.0,0.7779056386651323,0.3943990665110852,0.5234223770809137,0.6471476660356256,1735,193,1038,676
and,n_both_conf70_t21350,21,n_fire_pixels_label,3.0,0.7779056386651323,0.3943990665110852,0.5234223770809137,0.6471476660356256,1735,193,1038,676
and,n_both_conf70_t21350,21,n_fire_pixels_label,4.0,0.7779056386651323,0.3943990665110852,0.5234223770809137,0.6471476660356256,1735,193,1038,676
and,n_both_conf70_t21350,21,n_fire_pixels_label,5.0,0.7779056386651323,0.3943990665110852,0.5234223770809137,0.6471476660356256,1735,193,1038,676
and,n_both_conf70_t21350,21,n_fire_pixels_label,6.0,0.7779056386651323,0.3943990665110852,0.5234223770809137,0.6471476660356256,1735,193,1038,676
and,n_both_conf70_t21350,21,n_fire_pixels_label,7.0,0.7779056386651323,0.3943990665110852,0.5234223770809137,0.6471476660356256,1735,193,1038,676
and,n_both_conf70_t21350,21,n_fire_pixels_label,8.0,0.7779056386651323,0.3943990665110852,0.5234223770809137,0.6471476660356256,1735,193,1038,676
and,n_both_conf70_t21350,21,n_fire_pixels_label,9.0,0.7779056386651323,0.3943990665110852,0.5234223770809137,0.6471476660356256,1735,193,1038,676
and,n_both_conf70_t21350,21,n_fire_pixels_label,10.0,0.7779056386651323,0.3943990665110852,0.5234223770809137,0.6471476660356256,1735,193,1038,676
and,n_both_conf70_t21350,21,n_fire_pixels_label,11.0,0.7779056386651323,0.3943990665110852,0.5234223770809137,0.6471476660356256,1735,193,1038,676
and,n_both_conf70_t21350,21,n_fire_pixels_label,12.0,0.7779056386651323,0.3943990665110852,0.5234223770809137,0.6471476660356256,1735,193,1038,676
and,n_both_conf70_t21350,21,n_fire_pixels_label,13.0,0.7779056386651323,0.3943990665110852,0.5234223770809137,0.6471476660356256,1735,193,1038,676
and,n_both_conf70_t21350,21,n_fire_pixels_label,14.0,0.7779056386651323,0.3943990665110852,0.5234223770809137,0.6471476660356256,1735,193,1038,676
and,n_both_conf70_t21350,21,n_fire_pixels_label,15.0,0.7779056386651323,0.3943990665110852,0.5234223770809137,0.6471476660356256,1735,193,1038,676
and,n_both_conf70_t21350,21,n_fire_pixels_label,16.0,0.7779056386651323,0.3943990665110852,0.5234223770809137,0.6471476660356256,1735,193,1038,676
and,n_both_conf70_t21350,21,n_fire_pixels_label,17.0,0.7779056386651323,0.3943990665110852,0.5234223770809137,0.6471476660356256,1735,193,1038,676
and,n_both_conf70_t21350,21,n_fire_pixels_label,18.0,0.7779056386651323,0.3943990665110852,0.5234223770809137,0.6471476660356256,1735,193,1038,676
and,n_both_conf70_t21350,21,n_fire_pixels_label,19.0,0.7779056386651323,0.3943990665110852,0.5234223770809137,0.6471476660356256,1735,193,1038,676
and,n_both_conf70_t21350,21,n_fire_pixels_label,20.0,0.7779056386651323,0.3943990665110852,0.5234223770809137,0.6471476660356256,1735,193,1038,676
and,n_both_conf70_t21350,21,n_fire_pixels_label,21.0,0.7779056386651323,0.3943990665110852,0.5234223770809137,0.6471476660356256,1735,193,1038,676
and,n_both_conf70_t21350,21,n_fire_pixels_label,22.0,0.7779056386651323,0.3943990665110852,0.5234223770809137,0.6471476660356256,1735,193,1038,676
and,n_both_conf70_t21350,21,n_fire_pixels_label,23.0,0.7779056386651323,0.3943990665110852,0.5234223770809137,0.6471476660356256,1735,193,1038,676
and,n_both_conf70_t21350,21,n_fire_pixels_label,24.0,0.7779056386651323,0.3943990665110852,0.5234223770809137,0.6471476660356256,1735,193,1038,676
and,n_both_conf70_t21350,21,n_fire_pixels_label,25.0,0.7779056386651323,0.3943990665110852,0.5234223770809137,0.6471476660356256,1735,193,1038,676
and,n_both_conf70_t21350,21,n_fire_pixels_label,26.0,0.7779056386651323,0.3943990665110852,0.5234223770809137,0.6471476660356256,1735,193,1038,676
and,n_both_conf70_t21350,21,n_fire_pixels_label,27.0,0.7779056386651323,0.3943990665110852,0.5234223770809137,0.6471476660356256,1735,193,1038,676
single,n_conf_ge_50,125,,,0.6589902568644819,0.4340723453908985,0.5233907843826944,0.6171917743552003,1543,385,970,744
and,n_conf_ge_70,48,n_t21_ge_350,19.0,0.7754868270332188,0.39498249708284716,0.5233861615771164,0.6466613730227514,1732,196,1037,677
single,n_conf_ge_30,138,,,0.6434042553191489,0.441073512252042,0.5233644859813084,0.61187493039988,1509,419,958,756
single,n_conf_ge_80,62,,,0.749727965179543,0.40198366394399065,0.5233573870110141,0.641344529067431,1698,230,1025,689
and,n_conf_ge_70,46,n_t21_ge_350,19.0,0.7730900798175598,0.39556592765460913,0.5233500578927055,0.6461750800098772,1729,199,1036,678
single,n_conf_ge_30,137,,,0.642069550466497,0.44165694282380397,0.523332181126858,0.6113886373870057,1506,422,957,757
and,n_conf_ge_70,30,n_t21_ge_350,21.0,0.7785467128027682,0.3938156359393232,0.5230530802014723,0.6471152868493297,1736,192,1039,675
and,n_conf_ge_70,31,n_t21_ge_350,21.0,0.7785467128027682,0.3938156359393232,0.5230530802014723,0.6471152868493297,1736,192,1039,675
single,n_conf_ge_60,111,,,0.6846081208687441,0.42298716452742124,0.5228993869455464,0.6248753250022998,1594,334,989,725
and,n_both_conf70_t21350,21,n_fire_pixels_label,28.0,0.7776497695852534,0.3938156359393232,0.52285050348567,0.6468559507497447,1735,193,1039,675
and,n_both_conf70_t21350,21,n_fire_pixels_label,29.0,0.7776497695852534,0.3938156359393232,0.52285050348567,0.6468559507497447,1735,193,1039,675
single,n_conf_ge_70,90,,,0.7183673469387755,0.41073512252042005,0.5226429101707498,0.6337907977747328,1652,276,1010,704
single,n_t21_ge_325,76,,,0.7857142857142857,0.39148191365227536,0.5225856697819314,0.6482824506020712,1745,183,1043,671
and,n_conf_ge_70,38,n_t21_ge_350,20.0,0.7719498289623717,0.39498249708284716,0.5225781551524508,0.6456240286244112,1728,200,1037,677
and,n_conf_ge_70,32,n_t21_ge_350,21.0,0.7782909930715936,0.39323220536756126,0.5224806201550387,0.6468235715634487,1736,192,1040,674
and,n_conf_ge_70,33,n_t21_ge_350,21.0,0.7782909930715936,0.39323220536756126,0.5224806201550387,0.6468235715634487,1736,192,1040,674
and,n_both_conf70_t21350,21,n_fire_pixels_label,30.0,0.7782909930715936,0.39323220536756126,0.5224806201550387,0.6468235715634487,1736,192,1040,674
and,n_both_conf70_t21350,21,n_fire_pixels_label,31.0,0.7782909930715936,0.39323220536756126,0.5224806201550387,0.6468235715634487,1736,192,1040,674
and,n_both_conf70_t21350,21,n_fire_pixels_label,32.0,0.7782909930715936,0.39323220536756126,0.5224806201550387,0.6468235715634487,1736,192,1040,674
and,n_both_conf70_t21350,21,n_fire_pixels_label,33.0,0.7782909930715936,0.39323220536756126,0.5224806201550387,0.6468235715634487,1736,192,1040,674
and,n_both_conf70_t21350,21,n_fire_pixels_label,34.0,0.7782909930715936,0.39323220536756126,0.5224806201550387,0.6468235715634487,1736,192,1040,674
and,n_both_conf70_t21350,21,n_fire_pixels_label,35.0,0.7782909930715936,0.39323220536756126,0.5224806201550387,0.6468235715634487,1736,192,1040,674
and,n_both_conf70_t21350,21,n_fire_pixels_label,36.0,0.7782909930715936,0.39323220536756126,0.5224806201550387,0.6468235715634487,1736,192,1040,674
and,n_both_conf70_t21350,21,n_fire_pixels_label,37.0,0.7782909930715936,0.39323220536756126,0.5224806201550387,0.6468235715634487,1736,192,1040,674
and,n_both_conf70_t21350,21,n_fire_pixels_label,38.0,0.7782909930715936,0.39323220536756126,0.5224806201550387,0.6468235715634487,1736,192,1040,674
and,n_both_conf70_t21350,21,n_fire_pixels_label,39.0,0.7782909930715936,0.39323220536756126,0.5224806201550387,0.6468235715634487,1736,192,1040,674
single,n_both_conf60_t21325,69,,,0.7758620689655172,0.3938156359393232,0.5224458204334366,0.6463372785505745,1733,195,1039,675
and,n_conf_ge_70,40,n_t21_ge_350,20.0,0.7734553775743707,0.3943990665110852,0.5224111282843895,0.6458509855377003,1730,198,1038,676
and,n_conf_ge_70,39,n_t21_ge_350,20.0,0.7725714285714286,0.3943990665110852,0.5222093472383159,0.6455916494381152,1729,199,1038,676
and,n_conf_ge_70,49,n_t21_ge_350,19.0,0.7764976958525346,0.39323220536756126,0.5220759101471727,0.6463048993642786,1734,194,1040,674
and,n_conf_ge_70,50,n_t21_ge_350,19.0,0.7764976958525346,0.39323220536756126,0.5220759101471727,0.6463048993642786,1734,194,1040,674
and,n_conf_ge_70,41,n_t21_ge_350,20.0,0.7740825688073395,0.3938156359393232,0.5220417633410673,0.6458186063514044,1731,197,1039,675
and,n_conf_ge_70,42,n_t21_ge_350,20.0,0.7740825688073395,0.3938156359393232,0.5220417633410673,0.6458186063514044,1731,197,1039,675
